ID_REF,GSM2407549,GSM2407550,GSM2407551,GSM2407552,GSM2407553,GSM2407554,GSM2407555,GSM2407556,GSM2407557,GSM2407558,GSM2407559,GSM2407560,GSM2407561,GSM2407562,GSM2407563,GSM2407564,GSM2407565,GSM2407566,GSM2407567,GSM2407568,GSM2407569,GSM2407570,GSM2407571,GSM2407572,GSM2407573
20507945,1.71003,1.70541,1.53621,0.686725,0.787892,1.85552,1.19331,0.98697,0.771204,1.38693,1.19948,1.35823,1.26988,1.27225,1.66502,1.44153,0.870417,1.31707,1.51711,0.853788,1.8401,1.15427,1.51524,0.927328,1.65238
20507946,0.86757,0.77873,0.974811,0.689901,1.0632,0.988584,1.12896,1.1103,0.930152,0.74186,0.940181,1.34278,0.860434,1.24677,1.25201,1.12148,0.898107,0.951352,0.693421,2.0493,1.27956,0.638318,0.999502,1.54156,1.02951
20509070,9.20153,9.71989,9.62808,9.76937,7.80938,9.45062,8.88714,8.80305,8.87726,8.78197,9.42102,9.31115,8.8215,8.32275,9.07909,8.9342,6.5463,7.54152,6.88305,6.09955,6.93037,7.51366,8.79569,8.2213,7.36241
20509071,3.99396,3.03715,2.63186,2.90824,3.63456,3.16952,1.90585,3.15553,3.09386,1.82572,3.66387,1.14874,3.163,1.93683,1.98153,3.04323,3.50898,4.47471,3.04006,3.87194,3.28612,3.40207,2.43379,1.70195,2.74012
20509072,1.0481,1.56964,0.499955,1.19367,1.96479,1.42554,2.18662,1.35255,1.1604,0.857653,0.911794,1.07422,1.671,2.3992,0.878216,1.19331,1.87133,1.53258,1.96393,1.61959,0.812897,1.43436,1.63386,0.966228,1.84536
20509224,10.615,10.6595,10.0953,9.66809,10.5579,9.80887,9.61436,10.387,9.67761,10.8143,9.46746,9.32661,9.62725,10.444,8.75146,9.24635,11.2681,10.4224,10.5341,11.1401,10.7041,10.4833,10.7906,9.59657,10.9178
20509225,2.07331,2.71199,1.28843,2.11577,2.55605,2.6931,2.18509,2.05137,1.82991,1.81912,1.48094,2.52952,1.77886,1.425,1.15501,1.85489,2.72345,1.78942,1.58805,2.30636,2.29189,2.07956,1.29908,0.795809,1.84672
20509226,4.69902,4.53736,3.72161,3.71774,4.27331,4.77014,4.10106,4.35912,1.79804,3.54904,2.55772,1.93184,2.92424,2.22016,2.08167,2.88477,2.89317,3.28505,3.39062,4.11654,3.54801,3.33692,3.57235,1.38913,3.95572
20509227,6.71474,6.97479,6.23668,6.62676,6.87112,6.74362,6.22201,6.68833,8.0651,6.98325,5.98484,6.59834,6.63411,6.98189,4.30909,6.09174,7.39125,6.75893,6.93248,7.39103,7.50758,7.09182,6.6401,5.99067,7.29883
20509228,6.19623,6.57654,5.942,5.75344,6.02122,6.47132,6.12272,6.01652,3.37222,4.04952,4.44599,3.95923,4.40526,4.48745,3.63477,4.41075,5.0215,4.52952,5.21716,5.18969,4.87829,4.54472,5.1143,2.22353,4.11385
20509229,2.34405,1.92709,1.52932,2.31472,2.81741,2.77092,2.39382,2.96319,2.40009,2.29616,1.7308,2.11696,2.92664,1.50263,1.08111,1.56509,1.99487,2.82462,3.11291,1.8395,3.47117,3.17948,1.00161,0.849364,3.33485
20509230,1.17394,0.871998,1.37973,1.19813,1.03005,1.03215,1.16017,1.00516,0.964698,0.654773,1.15463,1.07691,0.705312,1.37924,1.71517,0.856631,1.31544,0.897303,1.10219,1.02427,0.716399,0.899035,1.13814,1.20475,0.977296
20509231,0.540039,0.490576,0.296841,0.69359,0.566635,0.281203,0.446369,0.273761,0.398828,0.897195,0.970751,0.68147,0.358188,0.601179,0.339367,0.394168,0.453237,0.916097,0.546117,0.50699,0.37196,0.261288,0.942119,0.474209,0.536163
20509232,2.01991,0.821624,0.848656,0.69044,3.53773,0.925293,1.13722,1.12296,0.592113,1.15693,0.566464,0.984912,1.1529,1.3683,1.1445,0.982473,1.53205,2.8044,3.61632,1.8395,3.70746,3.53879,1.13838,1.12381,2.94734
20509233,3.06021,3.14701,2.48678,2.62566,2.93807,3.85348,2.56268,2.45826,1.92797,3.49362,3.09979,2.59134,2.52829,3.42474,1.76263,2.04419,3.19836,2.48159,2.38923,1.36746,2.81888,2.75422,1.80312,1.84499,2.20254
20509234,2.16953,1.49852,1.28511,1.96518,1.86955,1.77246,1.33675,1.8479,2.39105,1.79873,0.926624,1.04236,1.76921,1.54149,0.967312,1.46306,1.57036,1.47953,1.62539,1.10621,1.6001,1.45804,1.38778,1.75884,1.2445
20509235,1.87831,2.48612,2.68966,3.35494,3.46978,3.60991,2.84712,3.00191,2.60518,4.21628,2.10785,2.56649,2.30122,3.41699,1.57134,2.64351,3.91135,3.67981,3.61395,4.46146,3.89552,3.84582,3.48876,1.43688,3.62392
20509236,3.11175,3.26645,2.35565,1.82783,2.10748,3.0355,2.75697,3.02093,1.2804,1.42124,1.14851,1.42933,2.5288,2.45397,1.16942,3.18966,2.01941,1.34404,1.23595,0.987426,1.98734,1.04814,0.790826,1.25715,1.28406
20509237,11.1031,11.1685,10.5326,10.1287,11.0775,10.5322,10.307,10.556,9.72357,10.9926,9.90756,9.21746,10.1049,10.6179,9.61792,9.99205,11.2916,10.9112,10.7651,11.4876,11.724,11.2692,11.1494,9.59097,10.708
20510799,5.18724,5.17314,5.00713,4.84866,4.81777,6.07991,5.29985,5.58087,5.7993,4.87317,3.58803,4.74156,5.60953,5.1263,3.32185,5.94332,5.01497,5.27952,5.33388,5.30124,5.25695,5.354,5.12462,3.55308,5.68279
20510800,5.2002,5.49519,6.12651,5.34539,5.36423,6.13966,6.79419,6.42561,3.95607,2.82061,5.07541,4.92639,3.19955,4.72291,1.79933,3.60199,4.43106,5.72803,5.25951,2.91961,5.65462,6.15269,2.88827,3.01368,5.23156
20510801,1.30353,2.59344,1.88791,2.09432,2.00151,1.9964,2.22421,2.28955,1.7502,2.26128,1.49724,1.01386,1.36919,1.49098,1.34225,1.25796,1.22731,0.85639,0.840313,1.97524,1.22587,1.26491,1.46777,0.91308,0.936651
20511366,0.566597,0.440682,0.78852,0.661506,0.569901,0.328255,0.411269,0.575325,0.720096,0.565204,0.4575,0.878956,0.664046,0.851515,0.879586,1.01403,0.473685,0.714597,0.74523,0.426191,0.315357,0.581055,0.609461,1.51339,0.384509
20511367,0.569286,0.468345,0.879522,0.66485,0.657965,0.669457,0.670019,0.46445,0.330527,0.750089,0.907266,1.00798,0.669718,0.924347,0.955647,0.665151,0.453401,0.281039,0.843528,0.567912,0.43853,0.65287,1.68302,0.859867,0.935266
20511368,0.734208,0.770704,0.618989,0.674276,0.50547,0.742201,0.825741,0.47555,0.648597,0.53454,0.999548,1.09998,0.979383,1.00943,0.860946,0.816177,0.776263,0.52941,0.371646,0.976056,0.563209,0.846482,0.937611,1.01489,0.951059
20511549,5.56081,5.04389,5.64068,5.21642,5.38946,5.32358,5.25247,5.10179,6.1187,4.64937,5.60928,5.63389,5.98425,5.76606,6.14722,6.80576,5.34697,6.16946,6.89832,5.82659,5.68574,5.82722,4.86673,4.68474,5.69437
20511556,0.644787,0.55417,1.43048,0.165617,0.751148,0.393325,0.930768,0.59836,0.794644,0.834541,0.686425,0.378664,0.636079,0.507316,0.811214,0.803693,0.26119,0.447704,0.412888,0.295774,0.26399,0.367795,0.778944,0.643594,0.978613
20511557,0.491944,1.35537,0.818924,1.51202,1.04038,0.994581,1.19331,2.63562,2.44896,1.58833,1.24398,1.02036,0.99089,1.02525,1.7621,1.42079,0.800983,1.35342,1.2273,1.25976,1.52208,1.67555,0.753341,1.15511,1.45799
20511558,0.527801,0.888734,1.06938,0.583143,0.601205,0.619673,0.607175,0.943116,0.749212,0.162376,1.66809,0.472863,0.847891,1.2692,0.568751,1.19331,0.445507,0.505932,0.607911,0.57735,0.485309,0.445233,0.733512,0.431857,0.433363
20511559,0.338396,0.676393,1.37345,1.06945,0.534557,0.495175,1.05237,1.42079,2.45016,1.14663,1.03677,0.976328,1.08892,0.785636,1.48389,0.926801,0.609502,1.34635,0.599344,0.892681,1.5219,2.40114,1.14364,0.412667,1.97333
20511560,0.40183,0.392008,0.1663,1.10201,0.531276,0.846296,0.488255,0.543374,0.445862,0.345547,0.63513,0.808491,0.755375,0.612507,0.549547,0.183618,0.328446,0.885002,0.884567,1.57648,0.749804,0.913769,0.542731,0.747298,0.597557
20511561,1.08258,2.29733,1.26956,0.954846,1.49445,1.89685,1.04876,1.25179,1.59934,1.02713,1.45532,1.32909,1.28418,1.17052,1.09399,1.06017,0.886887,2.08016,1.56409,1.46252,1.28787,1.49519,1.03379,2.07582,1.75249
20511562,0.357939,0.600579,1.06274,0.424419,0.257731,0.357939,0.740765,0.467298,0.404455,0.972076,0.529172,0.8468,0.985903,0.508645,0.798428,0.120413,0.473814,0.270654,0.392717,0.507222,0.25726,0.587393,0.596524,0.374999,0.31167
20511563,1.84038,1.22827,1.29292,1.29899,1.63472,1.01533,1.54659,1.2366,2.60771,1.23378,1.41194,1.18352,0.96064,1.13503,2.25938,1.81248,1.25963,0.649127,1.56215,1.07308,1.41409,1.54669,0.506982,1.33284,1.63398
20512259,0.934682,0.615392,0.91371,1.55298,0.601205,0.477596,1.36128,1.03726,0.433377,0.567568,1.73504,0.865734,0.442219,0.658661,0.754158,0.818726,0.997554,0.738059,0.924498,0.652533,0.129356,0.527509,0.705102,0.666397,0.407792
20512260,2.89397,3.88741,4.07896,3.85402,3.58335,3.46168,2.66338,2.41738,2.2445,1.43898,3.7608,3.19314,3.59351,2.89966,3.11217,4.94166,2.54651,4.48444,3.05142,1.51484,3.61648,2.61979,1.58762,0.866262,3.52791
20512261,4.72434,4.87271,4.54604,4.42173,4.14728,4.51531,4.57508,4.54313,4.54119,4.84975,4.65129,3.67794,4.87301,4.82946,3.38636,3.87254,5.61278,4.28313,4.64609,5.47541,5.05235,4.49127,4.83407,4.81001,5.16733
20512262,5.43832,5.58085,4.94631,5.18607,5.11738,5.12719,5.42121,5.02681,2.59595,1.86183,2.80492,1.859,3.63674,2.74534,2.46857,3.7815,3.37445,2.90522,3.66191,4.22862,2.80077,3.06635,2.06625,1.78778,3.29281
20512263,3.1526,1.97669,1.07991,1.37543,0.58297,3.30567,0.615273,1.58335,0.360644,3.24861,2.75458,3.11925,3.14686,0.577706,1.31731,3.66612,0.695481,3.13149,1.75237,0.734879,2.14356,1.68459,1.15693,0.33814,1.62497
20513191,0.601956,1.24648,1.01898,0.367039,0.424034,0.496596,0.451344,0.501054,0.444365,0.737268,0.83637,0.735499,0.500644,0.933279,1.33261,0.975183,0.693573,0.268274,0.543616,0.581617,0.962049,0.987815,1.13576,1.27027,0.763158
20513192,0.98302,2.79373,1.25298,1.27031,2.23804,1.05058,1.58452,1.35899,1.32214,1.05787,2.57905,1.25328,1.50585,1.39176,1.45959,3.11828,1.50743,1.7913,1.25114,1.38728,1.39681,2.02853,1.89196,1.36892,1.75938
20513193,1.16852,1.00278,0.943832,1.11326,1.22594,0.700111,1.3853,1.32113,1.04307,1.12261,0.843745,0.961531,0.933308,0.577706,1.14702,1.0377,1.73765,1.78842,1.94049,1.17656,2.49582,2.34598,1.51396,1.28748,2.67818
20513194,0.346076,0.505726,0.201268,0.215141,0.767627,0.209915,0.719249,0.341394,0.592865,0.309487,0.78179,0.575649,0.849185,1.06821,1.10043,0.380409,0.572889,0.266319,0.42722,0.464067,0.132552,0.435537,0.552264,0.741823,0.349758
20513596,3.8248,3.86045,4.46787,2.37163,3.88051,3.95594,3.59692,3.64335,2.02243,4.62094,1.9126,3.92132,3.91156,2.75175,2.0584,2.1172,4.67804,4.78393,4.41994,5.06515,4.87572,4.74369,2.74934,1.18936,4.90988
20513597,2.89147,2.47508,2.43719,2.87015,2.50481,2.3075,1.85758,2.4196,3.64107,2.96106,2.40677,2.44936,1.89253,2.61932,2.08885,2.34193,2.46855,2.84762,1.64412,2.92292,3.66854,3.18389,2.78458,3.28782,2.49657
20514163,10.3205,10.5511,9.79686,9.38517,10.6289,9.4122,9.24067,10.2285,9.21874,10.4463,8.80386,8.42711,9.11822,10.1669,8.54978,9.2881,10.9578,10.1656,10.5965,10.9618,11.2365,10.6307,10.9415,9.46832,10.7914
20514226,0.58691,0.762117,1.16757,1.12188,0.321512,0.542595,0.769715,0.353577,0.583756,0.628305,0.310032,0.552355,0.700366,0.623559,0.610115,1.1677,0.660444,0.276733,0.721532,0.744174,0.585453,0.747915,0.638606,0.654649,0.48333
20515508,0.518847,0.521145,0.18242,0.795067,0.468345,0.635302,0.262027,0.852429,0.258304,0.403449,0.252576,0.247753,0.351492,0.273631,0.69297,0.257598,0.773545,0.252581,0.72298,0.582137,0.568531,0.404021,0.277719,0.674634,0.422832
20515509,0.110835,0.0165406,0.242714,0.614703,0.795259,0.561498,0.514821,0.215683,0.900461,0.621961,0.674394,0.192039,-0.0642126,0.0878704,0.785151,0.532093,-0.106447,0.0427435,0.278572,0.94593,0.444315,0.46057,0.764303,0.510226,0.907979
20515510,0.383437,0.264918,0.815277,0.854212,0.38657,0.577706,0.767633,0.382251,0.287382,1.00935,0.538093,0.722286,0.751881,0.945181,1.04519,0.980638,0.265172,0.370906,0.352857,0.139438,0.575845,0.803596,0.711713,0.129443,0.242835
20515511,0.97991,0.652491,0.901638,0.914372,1.0217,1.09738,1.54595,1.26321,0.634739,1.23236,1.19402,0.661343,0.913351,0.892057,0.987964,1.49912,0.992357,0.895332,0.891923,1.42874,1.0148,1.07577,1.34858,0.907452,1.08539
20515512,1.04685,1.25578,0.923602,1.19856,0.795095,1.17964,1.13479,1.06237,0.816434,1.03243,1.30063,1.32909,1.14222,0.817257,1.33086,1.89237,1.13121,0.969231,0.791181,0.767052,0.802425,0.647095,1.08519,1.87315,0.847984
20515513,0.651533,0.155301,0.711793,0.55456,0.505632,0.629793,1.40111,0.565639,0.735847,0.697573,0.59505,0.992375,0.615695,1.24861,1.35375,0.479148,0.341129,0.54126,0.822378,0.948492,0.590616,0.624888,0.575956,0.99262,0.233182
20515514,1.31863,0.851877,1.67245,1.70752,1.66346,1.47831,1.70285,2.14027,1.55819,2.16292,2.37446,1.18457,1.24639,1.53381,1.35425,2.27919,1.2383,1.7841,0.856073,1.21604,1.46909,0.987815,1.61255,2.34517,1.47741
20515515,0.572829,0.851192,0.480649,0.498152,0.388162,0.252697,0.162698,0.792077,1.60641,0.268956,0.555552,0.600252,0.656869,0.90913,0.909221,1.71317,0.483347,1.13412,0.587572,1.00736,0.552522,0.68571,0.752705,0.966228,0.743574
20515516,0.810909,0.567055,0.885304,0.565346,0.83116,0.758605,0.784921,1.05031,0.9324,1.35048,1.058,1.15694,1.16894,0.621388,0.951335,0.823651,0.5635,0.600621,0.700922,0.870721,0.848319,0.677841,1.65376,1.0861,0.628417
20515517,1.78611,1.31875,1.47636,1.55839,1.85204,1.28938,1.51867,1.47189,1.16903,1.45136,0.635477,1.38801,1.71154,1.75237,1.31097,2.03193,2.31609,2.47036,1.76342,1.90321,1.96285,1.90466,1.86482,1.55688,1.99725
20515518,1.3379,1.94501,1.37468,2.28602,1.79871,1.7202,0.970759,1.83601,1.50653,1.16179,1.95163,1.24776,1.19086,1.55488,0.883373,1.2372,1.79116,1.67857,1.91606,2.45505,2.65496,3.00547,1.81067,1.48479,3.34042
20515519,0.506616,0.75913,0.306394,0.854269,0.284341,0.336073,0.365462,0.38814,0.790611,0.90054,0.428476,0.346195,0.323038,0.868491,1.02139,0.370747,0.435588,0.465872,0.427675,0.38639,0.293149,0.480278,0.386681,0.386681,0.248724
20515520,4.54821,4.80712,4.7503,3.73856,4.18748,4.61725,4.39452,4.40599,4.39988,4.19417,4.77445,4.08709,4.73443,4.84863,1.20434,3.85214,5.05031,4.75932,4.58931,4.94523,5.12307,4.69974,5.00066,4.36877,4.91219
20515521,0.947057,0.911847,1.09166,0.821903,0.534318,0.504855,0.458425,0.647278,1.06984,0.830964,1.30906,1.00137,1.31604,0.796884,0.686381,1.06453,0.936231,0.997736,0.918108,1.34175,0.991084,0.468345,0.911847,1.27864,1.02386
20515522,0.639873,0.613496,1.02685,0.956495,0.663639,0.626164,0.834848,0.536666,0.661733,0.380811,1.29456,1.27585,0.670841,0.766219,0.854269,0.790413,0.749539,0.605062,0.693421,0.799151,0.383161,0.302395,0.911847,0.913543,0.670653
20515523,2.02572,2.30073,2.2496,1.79728,1.73507,2.20808,1.37138,1.93807,1.44819,1.96018,1.43918,2.09253,0.929445,1.74632,2.08088,1.57872,1.78862,1.8849,1.58212,1.75285,2.50487,2.48133,1.26494,1.14429,2.21881
20515524,3.91524,2.49856,2.0298,1.8319,2.36591,3.18543,2.03114,2.1075,1.33966,1.9046,2.38305,2.72911,2.37524,2.57764,1.83083,1.98839,2.34089,3.26712,2.32449,1.55995,3.42197,3.44701,2.58458,1.5007,3.86344
20515525,1.37935,1.06649,1.45799,1.13024,1.72484,1.26951,1.1661,1.71288,0.790036,2.0897,1.41895,1.13708,1.28567,1.0993,1.34832,1.1977,1.29867,1.37873,1.52571,1.05502,1.3129,1.37074,1.99879,1.60298,1.13059
20515526,1.4109,1.85671,1.55071,1.21915,1.90841,1.57878,1.21202,1.6467,1.742,1.74198,1.32909,3.528,1.15091,1.26698,1.47843,2.44355,1.78042,2.07121,2.74178,1.28731,2.27259,2.25368,2.78509,1.76459,2.19623
20515527,1.18654,1.28233,1.06549,1.97878,1.63436,0.842822,1.32546,1.82902,1.45202,2.31967,2.17583,2.04647,2.0229,1.54063,2.31732,2.45268,2.33944,1.6261,1.52102,2.53474,1.92462,1.69598,2.26002,3.22304,1.86384
20515528,3.70154,3.2772,4.20784,3.43206,4.07585,1.77201,2.42389,3.0334,3.26589,1.89451,2.92787,3.44747,1.46211,2.07218,2.22108,1.72757,2.34565,1.09375,0.990042,1.45862,1.00851,1.35966,1.2128,2.44255,1.34295
20515529,1.27604,1.22038,0.963416,1.10475,0.42783,1.14733,1.22343,1.09242,0.614538,0.403449,1.03786,0.695658,1.04163,0.91582,1.32425,1.17195,1.07327,0.764482,1.10223,0.666865,0.694227,0.740162,0.578109,1.12799,0.684528
20515530,1.16474,1.15144,2.03932,0.915004,1.66346,1.35888,1.01725,1.58213,0.652546,1.31088,0.865111,1.19837,0.836479,1.07229,2.12998,0.93441,1.23976,1.17175,1.26723,0.648595,1.35067,0.878343,1.49633,0.994539,0.74065
20515531,1.27604,1.44728,0.954301,2.04199,1.33288,1.75398,1.20141,1.65064,1.33853,1.52587,1.29406,2.12585,2.06184,1.51589,1.16782,1.2951,1.28741,1.47823,1.00823,2.1643,0.587407,1.30206,1.9492,1.7052,1.52431
20515532,2.01078,1.44531,1.50479,1.82239,1.83864,2.418,1.58112,2.13066,1.16818,1.84817,1.60955,1.06834,2.25128,1.98032,1.47624,1.25849,2.6347,2.32863,2.85893,1.78937,2.49834,2.36726,1.78728,1.8125,2.32392
20515533,2.02681,3.63618,2.31817,3.01321,3.63658,3.45784,3.41019,3.16998,3.55241,3.30797,2.1512,2.51509,1.75657,2.65882,1.28152,2.18442,4.18762,4.5531,4.04429,3.9259,4.73657,3.96465,2.91633,2.55812,4.7853
20515534,2.60029,1.86708,1.42502,1.38594,2.12631,1.94011,1.65187,2.20607,1.56592,0.748554,1.79647,0.929037,1.07121,2.03655,1.22539,1.44331,1.15032,1.91885,2.19345,1.09672,2.70034,2.73548,1.97483,1.22354,3.18747
20515535,0.909594,0.785701,1.08369,1.90679,1.17509,1.43099,0.897595,0.826707,0.776727,0.760125,1.04549,0.731158,0.946325,0.870304,1.65296,0.921109,0.763532,0.668704,1.43198,1.0891,0.609502,1.15458,1.21851,0.86975,0.790047
20515536,1.81781,2.01111,1.94218,1.20832,2.18378,2.27751,1.61244,3.477,1.72991,2.03426,1.27478,1.30055,2.2272,1.63717,1.25846,1.28312,2.78096,1.93605,3.58504,3.11763,3.3346,2.91965,1.5953,1.69182,2.53846
20515537,0.441138,0.560306,0.664832,0.564346,0.601205,0.318511,0.533647,0.302017,0.711103,1.28045,0.836699,0.753127,0.465683,0.2196,0.886473,0.63681,0.626806,0.219156,0.393936,0.465704,0.694227,0.174271,0.883932,0.875856,0.561824
20515538,0.390248,0.889319,0.594177,0.549863,0.845625,1.14254,1.30347,0.911258,0.448753,0.599512,0.422667,0.637397,0.899316,0.599512,0.694227,0.630653,0.435588,0.484429,0.533276,0.520551,1.06997,0.647095,0.791214,0.544365,0.863471
20515539,0.785888,0.880885,0.899078,0.889916,0.266684,0.44851,0.542498,1.03987,0.374953,0.619178,1.38694,0.736246,0.603278,0.774233,1.16416,0.616951,0.715789,0.220024,0.339692,1.25976,0.37209,0.432674,0.934152,1.0317,0.340082
20515540,1.06596,2.0829,1.10877,1.32463,1.18336,2.01296,1.69836,1.28917,1.30033,1.47675,4.29834,1.30951,1.60937,1.7842,2.60412,1.57872,1.24348,1.5287,1.35832,1.18543,1.83718,1.45943,1.16419,1.31491,1.62661
20515541,0.643412,0.832883,0.774835,0.751518,0.415602,1.15747,0.724424,0.515028,1.19949,0.976638,1.45799,0.996675,0.901019,0.390987,0.432541,0.38773,0.437904,1.00404,0.87441,1.05584,1.20949,0.803596,0.911847,0.929257,0.485027
20515542,0.527801,0.675719,0.308425,0.27621,0.580948,0.269962,0.308425,0.21632,0.685197,0.344326,0.461123,0.856062,0.213467,0.299965,0.24393,0.271235,0.558175,0.196262,0.105896,0.108111,0.358888,0.438589,0.469506,0.187846,0.231308
20515543,3.0886,3.99946,2.59746,2.61723,2.97406,3.03623,3.0786,2.32051,1.19297,2.61171,2.93001,2.36198,2.94757,3.20334,1.168,3.50119,3.61405,4.07355,3.76996,2.67197,4.17026,3.63849,1.70231,2.40106,3.77094
20515544,2.47739,1.97121,2.81416,1.46643,2.36555,1.75962,1.40745,1.85621,1.8585,2.87586,1.71538,1.64923,1.79935,2.07246,0.00267935,2.04891,2.58924,3.32952,2.08527,2.22179,3.08267,2.89467,2.23424,3.02455,3.12261
20515545,0.562513,0.560306,0.174758,0.538566,0.417197,0.262287,0.169004,0.628782,0.886207,0.443446,0.543018,0.808433,0.297499,0.954452,0.780376,0.533615,0.776072,0.387372,0.678665,0.37851,0.56974,0.895356,2.05916,0.368102,0.673396
20515546,0.844832,0.704493,0.555343,0.72056,0.317969,0.938031,0.496238,0.978586,0.838384,0.717813,1.19669,0.859489,0.874079,0.37964,0.555596,0.678836,0.657043,0.76426,0.820269,0.747225,0.5551,0.568248,0.728555,0.406324,0.519501
20515547,0.911779,1.00962,1.04507,1.058,1.06604,1.0555,0.950368,0.754381,1.75894,1.49633,1.16271,1.16322,1.75106,1.55141,1.18061,0.993173,0.969263,1.32481,1.53557,1.46252,0.861368,1.04349,1.15693,1.24266,1.24416
20515548,0.377043,0.410749,0.426742,0.155673,0.183618,0.343381,0.671917,0.220675,0.428023,0.296357,0.483877,0.420017,0.9977,0.551701,0.617604,0.350906,0.321533,0.45009,0.751875,1.03081,0.20009,0.206706,1.49633,0.534624,0.890092
20515549,1.59647,1.09153,1.64707,0.560024,1.39279,0.747059,2.41191,0.866039,0.928822,0.821538,1.14154,1.07422,1.2047,1.1542,1.2309,0.768281,1.08101,0.929087,0.843898,0.925026,0.696003,0.974412,1.15693,0.807052,0.765855
20515550,7.86212,8.25609,7.60811,7.16199,8.3842,7.47806,7.36696,7.8452,7.312,7.8135,7.10346,7.02558,7.46227,8.38143,6.41551,7.50491,9.02051,8.47285,8.87521,9.06038,8.8081,8.73258,7.54968,7.35348,9.22469
20515551,0.289854,0.399395,0.453277,0.503616,0.503048,0.263567,0.984934,0.320216,0.323908,1.03669,0.437673,0.346195,0.948333,0.393656,1.72894,0.482864,0.49535,0.513979,0.435027,0.355492,0.416703,0.340471,0.660031,0.481265,0.880275
20515552,0.489888,0.491552,0.835975,0.415621,0.502486,0.6627,0.772342,0.406569,0.740302,0.716548,0.635476,0.688909,0.885827,0.870672,0.828772,0.575987,0.398155,0.501296,0.858401,0.949769,0.544809,0.647095,0.678336,0.903722,0.441904
20515553,1.32933,0.790507,1.48924,1.10163,1.23534,0.599547,1.36442,1.02851,1.91615,1.10101,1.00618,1.27316,0.921323,1.05334,1.31714,0.373965,0.519874,1.0523,0.763242,0.88183,0.48684,0.747301,1.03543,1.1375,0.875844
20515554,1.17854,1.2975,1.20689,0.618958,0.766943,1.43357,1.13832,0.820802,1.07942,0.776663,1.05686,0.730068,1.00241,0.737977,0.622123,0.741427,0.557806,0.664618,0.624457,0.832651,0.69393,0.635029,0.729829,0.973443,1.31295
20515555,0.735141,0.758365,1.25694,1.02388,0.912945,0.870003,0.910654,1.1972,1.04039,0.991104,1.42097,1.23221,0.921072,1.00152,1.13357,1.05731,0.719379,0.878444,1.06627,0.762637,0.746364,0.934423,1.34801,0.757668,0.91929
20515556,0.2634,0.400592,0.586293,0.421775,0.450213,0.19562,0.392426,0.363318,0.589321,0.500657,0.788749,0.352628,1.16889,1.29861,0.440159,0.872432,0.341577,0.130598,0.19829,0.659057,0.416703,0.352861,0.359479,0.45497,0.151192
20515557,0.630089,0.899707,0.554021,1.27031,0.700315,0.491385,0.867224,0.667246,0.966539,1.50008,1.38958,0.867942,0.67363,0.99053,0.882918,0.790413,1.67723,0.609674,0.948268,0.938941,0.80072,0.653502,0.84343,1.15512,0.649361
20515558,1.43848,0.909827,1.29547,2.50085,2.77831,2.86422,2.62443,1.82058,2.39729,1.64591,2.33696,2.79143,1.80454,1.21478,2.31149,1.19886,2.17677,4.14129,2.11503,1.93838,3.82915,3.26138,1.87132,2.13157,4.19992
20515559,1.3489,1.03159,0.632171,1.39203,0.792081,0.876988,1.1341,1.06168,1.00772,0.868635,1.27504,0.958533,1.16908,1.0632,1.18581,0.616951,0.843979,0.577281,0.639424,1.00736,0.769504,0.958096,1.04685,1.45802,1.09465
20515560,3.13813,3.90182,2.97742,3.81082,4.17889,4.34237,2.86317,3.71925,3.98596,3.7433,3.24778,2.56356,3.71818,3.72353,3.36402,3.85126,4.32675,4.26903,4.71771,3.68425,4.58327,4.53902,3.47108,2.39097,4.4818
20515561,0.472596,0.36178,0.382491,0.625028,0.381663,0.213265,0.849821,0.524963,0.445862,0.436134,1.14877,0.389971,0.359505,0.976147,1.10532,1.08551,0.309465,0.405631,0.704956,0.572942,0.325516,0.747232,0.770647,1.16548,0.187707
